Episode #,State,Action,Reward,Next State,Terminated
2,[-0.5333676  -0.00208018],1,-1.0,[-0.53537446 -0.00200692],0
2,[-0.53537446 -0.00200692],1,-1.0,[-0.5372931  -0.00191862],0
2,[-0.5372931  -0.00191862],1,-1.0,[-0.53910905 -0.00181594],0
2,[-0.53910905 -0.00181594],1,-1.0,[-0.54080874 -0.00169966],0
2,[-0.54080874 -0.00169966],1,-1.0,[-0.5423794  -0.00157064],0
2,[-0.5423794  -0.00157064],1,-1.0,[-0.54380924 -0.00142986],0
2,[-0.54380924 -0.00142986],1,-1.0,[-0.5450876  -0.00127838],0
2,[-0.5450876  -0.00127838],1,-1.0,[-0.5462049  -0.00111732],0
2,[-0.5462049  -0.00111732],1,-1.0,[-0.5471528  -0.00094791],0
2,[-0.5471528  -0.00094791],1,-1.0,[-0.5479242 -0.0007714],0
2,[-0.5479242 -0.0007714],1,-1.0,[-0.54851335 -0.00058912],0
2,[-0.54851335 -0.00058912],1,-1.0,[-5.489158e-01 -4.024341e-04],0
2,[-5.489158e-01 -4.024341e-04],1,-1.0,[-5.4912853e-01 -2.1273909e-04],0
2,[-5.4912853e-01 -2.1273909e-04],1,-1.0,[-5.49150e-01 -2.14532e-05],0
2,[-5.49150e-01 -2.14532e-05],1,-1.0,[-5.4898000e-01  1.6999312e-04],0
2,[-5.4898000e-01  1.6999312e-04],1,-1.0,[-5.4861981e-01  3.6016823e-04],0
2,[-5.4861981e-01  3.6016823e-04],1,-1.0,[-5.4807216e-01  5.4764975e-04],0
2,[-5.4807216e-01  5.4764975e-04],1,-1.0,[-0.5473411   0.00073104],0
2,[-0.5473411   0.00073104],1,-1.0,[-0.5464322   0.00090895],0
2,[-0.5464322   0.00090895],1,-1.0,[-0.5453521   0.00108007],0
2,[-0.5453521   0.00108007],1,-1.0,[-0.544109   0.0012431],0
2,[-0.544109   0.0012431],1,-1.0,[-0.54271215  0.00139683],0
2,[-0.54271215  0.00139683],1,-1.0,[-0.5411721  0.0015401],0
2,[-0.5411721  0.0015401],1,-1.0,[-0.53950024  0.00167184],0
2,[-0.53950024  0.00167184],1,-1.0,[-0.5377092   0.00179106],0
2,[-0.5377092   0.00179106],1,-1.0,[-0.5358123   0.00189685],0
2,[-0.5358123   0.00189685],1,-1.0,[-0.53382385  0.00198844],0
2,[-0.53382385  0.00198844],1,-1.0,[-0.5317587   0.00206511],0
2,[-0.5317587   0.00206511],1,-1.0,[-0.52963245  0.00212631],0
2,[-0.52963245  0.00212631],1,-1.0,[-0.5274609   0.00217156],0
2,[-0.5274609   0.00217156],1,-1.0,[-0.5252604   0.00220052],0
2,[-0.5252604   0.00220052],1,-1.0,[-0.5230474   0.00221298],0
2,[-0.5230474   0.00221298],1,-1.0,[-0.52083856  0.00220885],0
2,[-0.52083856  0.00220885],1,-1.0,[-0.5186504   0.00218815],0
2,[-0.5186504   0.00218815],1,-1.0,[-0.51649934  0.00215103],0
2,[-0.51649934  0.00215103],1,-1.0,[-0.51440156  0.00209779],0
2,[-0.51440156  0.00209779],1,-1.0,[-0.51237273  0.00202882],0
2,[-0.51237273  0.00202882],1,-1.0,[-0.51042813  0.00194464],0
2,[-0.51042813  0.00194464],1,-1.0,[-0.50858223  0.00184589],0
2,[-0.50858223  0.00184589],1,-1.0,[-0.50684893  0.0017333 ],0
2,[-0.50684893  0.0017333 ],1,-1.0,[-0.50524116  0.00160773],0
2,[-0.50524116  0.00160773],1,-1.0,[-0.50377107  0.00147012],0
2,[-0.50377107  0.00147012],1,-1.0,[-0.5024496  0.0013215],0
2,[-0.5024496  0.0013215],1,-1.0,[-0.50128657  0.00116299],0
2,[-0.50128657  0.00116299],1,-1.0,[-0.5002908   0.00099577],0
2,[-0.5002908   0.00099577],1,-1.0,[-0.4994697  0.0008211],0
2,[-0.4994697  0.0008211],1,-1.0,[-0.4988294   0.00064029],0
2,[-0.4988294   0.00064029],1,-1.0,[-4.9837470e-01  4.5469307e-04],0
2,[-4.9837470e-01  4.5469307e-04],1,-1.0,[-4.9810901e-01  2.6569312e-04],0
2,[-4.9810901e-01  2.6569312e-04],1,-1.0,[-4.9803433e-01  7.4706237e-05],0
2,[-4.9803433e-01  7.4706237e-05],1,-1.0,[-4.9815115e-01 -1.1683931e-04],0
2,[-4.9815115e-01 -1.1683931e-04],1,-1.0,[-4.9845865e-01 -3.0751113e-04],0
2,[-4.9845865e-01 -3.0751113e-04],1,-1.0,[-4.9895456e-01 -4.9588323e-04],0
2,[-4.9895456e-01 -4.9588323e-04],1,-1.0,[-0.4996351  -0.00068055],0
2,[-0.4996351  -0.00068055],1,-1.0,[-0.5004952  -0.00086012],0
2,[-0.5004952  -0.00086012],1,-1.0,[-0.5015285  -0.00103326],0
2,[-0.5015285  -0.00103326],1,-1.0,[-0.50272715 -0.00119866],0
2,[-0.50272715 -0.00119866],1,-1.0,[-0.50408226 -0.0013551 ],0
2,[-0.50408226 -0.0013551 ],1,-1.0,[-0.50558364 -0.00150139],0
2,[-0.50558364 -0.00150139],1,-1.0,[-0.5072201  -0.00163644],0
2,[-0.5072201  -0.00163644],1,-1.0,[-0.50897926 -0.00175923],0
2,[-0.50897926 -0.00175923],1,-1.0,[-0.5108481  -0.00186884],0
2,[-0.5108481  -0.00186884],1,-1.0,[-0.51281255 -0.00196445],0
2,[-0.51281255 -0.00196445],1,-1.0,[-0.5148579  -0.00204533],0
2,[-0.5148579  -0.00204533],1,-1.0,[-0.5169688  -0.00211088],0
2,[-0.5169688  -0.00211088],1,-1.0,[-0.5191294 -0.0021606],0
2,[-0.5191294 -0.0021606],1,-1.0,[-0.5213235  -0.00219412],0
2,[-0.5213235  -0.00219412],1,-1.0,[-0.52353466 -0.00221118],0
2,[-0.52353466 -0.00221118],1,-1.0,[-0.52574635 -0.00221166],1
3,"(array([-0.4664786,  0.       ], dtype=float32), {})",1,-1.0,[-4.6690488e-01 -4.2630793e-04],0
3,[-4.6690488e-01 -4.2630793e-04],1,-1.0,[-0.46775436 -0.00084947],0
3,[-0.46775436 -0.00084947],1,-1.0,[-0.4690207  -0.00126634],0
3,[-0.4690207  -0.00126634],1,-1.0,[-0.47069454 -0.00167385],0
3,[-0.47069454 -0.00167385],1,-1.0,[-0.4727635  -0.00206897],0
3,[-0.4727635  -0.00206897],1,-1.0,[-0.47521228 -0.00244876],0
3,[-0.47521228 -0.00244876],1,-1.0,[-0.47802266 -0.00281038],0
3,[-0.47802266 -0.00281038],1,-1.0,[-0.48117378 -0.00315114],0
3,[-0.48117378 -0.00315114],1,-1.0,[-0.48464227 -0.00346847],0
3,[-0.48464227 -0.00346847],1,-1.0,[-0.48840225 -0.00375998],0
3,[-0.48840225 -0.00375998],1,-1.0,[-0.4924257  -0.00402346],0
3,[-0.4924257  -0.00402346],1,-1.0,[-0.4966826  -0.00425692],0
3,[-0.4966826  -0.00425692],1,-1.0,[-0.5011412  -0.00445857],0
3,[-0.5011412  -0.00445857],1,-1.0,[-0.50576806 -0.00462688],0
3,[-0.50576806 -0.00462688],1,-1.0,[-0.5105286  -0.00476054],0
3,[-0.5105286  -0.00476054],1,-1.0,[-0.5153872  -0.00485854],0
3,[-0.5153872  -0.00485854],1,-1.0,[-0.5203073  -0.00492012],0
3,[-0.5203073  -0.00492012],1,-1.0,[-0.5252521  -0.00494481],0
3,[-0.5252521  -0.00494481],1,-1.0,[-0.5301845  -0.00493241],0
3,[-0.5301845  -0.00493241],1,-1.0,[-0.5350675  -0.00488302],0
3,[-0.5350675  -0.00488302],1,-1.0,[-0.53986454 -0.00479702],0
3,[-0.53986454 -0.00479702],1,-1.0,[-0.54453963 -0.00467508],0
3,[-0.54453963 -0.00467508],1,-1.0,[-0.5490577  -0.00451812],0
3,[-0.5490577  -0.00451812],1,-1.0,[-0.5533851  -0.00432737],0
3,[-0.5533851  -0.00432737],1,-1.0,[-0.5574894  -0.00410427],0
3,[-0.5574894  -0.00410427],1,-1.0,[-0.5613399  -0.00385053],0
3,[-0.5613399  -0.00385053],1,-1.0,[-0.56490797 -0.00356807],0
3,[-0.56490797 -0.00356807],1,-1.0,[-0.56816703 -0.00325904],0
3,[-0.56816703 -0.00325904],1,-1.0,[-0.5710928  -0.00292578],0
3,[-0.5710928  -0.00292578],1,-1.0,[-0.5736636  -0.00257078],0
3,[-0.5736636  -0.00257078],1,-1.0,[-0.57586026 -0.0021967 ],0
3,[-0.57586026 -0.0021967 ],1,-1.0,[-0.57766664 -0.00180634],0
3,[-0.57766664 -0.00180634],1,-1.0,[-0.5790692  -0.00140261],0
3,[-0.5790692  -0.00140261],1,-1.0,[-0.58005774 -0.0009885 ],0
3,[-0.58005774 -0.0009885 ],1,-1.0,[-5.806248e-01 -5.670795e-04],0
3,[-5.806248e-01 -5.670795e-04],1,-1.0,[-5.8076626e-01 -1.4146752e-04],0
3,[-5.8076626e-01 -1.4146752e-04],1,-1.0,[-5.8048111e-01  2.8518998e-04],0
3,[-5.8048111e-01  2.8518998e-04],1,-1.0,[-0.57977134  0.00070974],0
3,[-0.57977134  0.00070974],1,-1.0,[-0.5786423   0.00112904],0
3,[-0.5786423   0.00112904],1,-1.0,[-0.5771023  0.00154  ],0
3,[-0.5771023  0.00154  ],1,-1.0,[-0.57516277  0.00193955],0
3,[-0.57516277  0.00193955],1,-1.0,[-0.572838    0.00232474],0
3,[-0.572838    0.00232474],1,-1.0,[-0.5701453   0.00269269],0
3,[-0.5701453   0.00269269],1,-1.0,[-0.56710464  0.00304066],0
3,[-0.56710464  0.00304066],1,-1.0,[-0.56373864  0.00336603],0
3,[-0.56373864  0.00336603],1,-1.0,[-0.5600723   0.00366635],0
3,[-0.5600723   0.00366635],1,-1.0,[-0.5561329   0.00393936],0
3,[-0.5561329   0.00393936],1,-1.0,[-0.55195     0.00418297],0
3,[-0.55195     0.00418297],1,-1.0,[-0.5475546   0.00439535],0
3,[-0.5475546   0.00439535],1,-1.0,[-0.5429797   0.00457487],0
3,[-0.5429797   0.00457487],1,-1.0,[-0.5382596   0.00472014],0
3,[-0.5382596   0.00472014],1,-1.0,[-0.53342956  0.00483006],0
3,[-0.53342956  0.00483006],1,-1.0,[-0.52852577  0.00490378],0
3,[-0.52852577  0.00490378],1,-1.0,[-0.523585    0.00494073],0
3,[-0.523585    0.00494073],1,-1.0,[-0.5186444   0.00494063],0
3,[-0.5186444   0.00494063],1,-1.0,[-0.5137409   0.00490347],0
3,[-0.5137409   0.00490347],1,-1.0,[-0.5089114   0.00482955],0
3,[-0.5089114   0.00482955],1,-1.0,[-0.50419194  0.00471943],0
3,[-0.50419194  0.00471943],1,-1.0,[-0.49961796  0.00457396],0
3,[-0.49961796  0.00457396],1,-1.0,[-0.49522373  0.00439426],0
3,[-0.49522373  0.00439426],1,-1.0,[-0.49104202  0.0041817 ],0
3,[-0.49104202  0.0041817 ],1,-1.0,[-0.4871041   0.00393792],0
3,[-0.4871041   0.00393792],1,-1.0,[-0.48343936  0.00366475],0
3,[-0.48343936  0.00366475],1,-1.0,[-0.48007506  0.00336429],0
3,[-0.48007506  0.00336429],1,-1.0,[-0.47703627  0.00303878],0
3,[-0.47703627  0.00303878],1,-1.0,[-0.47434556  0.0026907 ],0
3,[-0.47434556  0.0026907 ],1,-1.0,[-0.47202292  0.00232264],0
3,[-0.47202292  0.00232264],1,-1.0,[-0.47008556  0.00193737],0
3,[-0.47008556  0.00193737],1,-1.0,[-0.46854782  0.00153774],0
3,[-0.46854782  0.00153774],1,-1.0,[-0.46742108  0.00112673],0
3,[-0.46742108  0.00112673],1,-1.0,[-0.4667137   0.00070739],0
3,[-0.4667137   0.00070739],1,-1.0,[-4.6643087e-01  2.8282011e-04],0
3,[-4.6643087e-01  2.8282011e-04],1,-1.0,[-4.6657473e-01 -1.4384028e-04],0
3,[-4.6657473e-01 -1.4384028e-04],1,-1.0,[-0.46714416 -0.00056944],0
3,[-0.46714416 -0.00056944],1,-1.0,[-0.468135   -0.00099083],0
3,[-0.468135   -0.00099083],1,-1.0,[-0.46953988 -0.00140489],0
3,[-0.46953988 -0.00140489],1,-1.0,[-0.47134843 -0.00180855],0
3,[-0.47134843 -0.00180855],1,-1.0,[-0.47354725 -0.00219883],0
3,[-0.47354725 -0.00219883],1,-1.0,[-0.47612005 -0.00257281],0
3,[-0.47612005 -0.00257281],1,-1.0,[-0.47904775 -0.00292769],0
3,[-0.47904775 -0.00292769],1,-1.0,[-0.4823086  -0.00326083],0
3,[-0.4823086  -0.00326083],1,-1.0,[-0.48587832 -0.00356972],0
3,[-0.48587832 -0.00356972],1,-1.0,[-0.48973033 -0.00385202],0
3,[-0.48973033 -0.00385202],1,-1.0,[-0.49383593 -0.00410559],0
3,[-0.49383593 -0.00410559],1,-1.0,[-0.49816445 -0.00432852],0
3,[-0.49816445 -0.00432852],1,-1.0,[-0.5026835  -0.00451909],0
3,[-0.5026835  -0.00451909],1,-1.0,[-0.5073594  -0.00467585],0
3,[-0.5073594  -0.00467585],1,-1.0,[-0.51215696 -0.0047976 ],0
3,[-0.51215696 -0.0047976 ],1,-1.0,[-0.5170404 -0.0048834],0
3,[-0.5170404 -0.0048834],1,-1.0,[-0.52197295 -0.00493258],0
3,[-0.52197295 -0.00493258],1,-1.0,[-0.52691776 -0.00494478],0
3,[-0.52691776 -0.00494478],1,-1.0,[-0.53183764 -0.00491988],0
3,[-0.53183764 -0.00491988],1,-1.0,[-0.5366957 -0.0048581],0
3,[-0.5366957 -0.0048581],1,-1.0,[-0.5414556 -0.0047599],0
3,[-0.5414556 -0.0047599],1,-1.0,[-0.54608166 -0.00462603],0
3,[-0.54608166 -0.00462603],1,-1.0,[-0.5505392  -0.00445754],0
3,[-0.5505392  -0.00445754],1,-1.0,[-0.5547949  -0.00425571],0
3,[-0.5547949  -0.00425571],1,-1.0,[-0.55881697 -0.00402208],0
3,[-0.55881697 -0.00402208],1,-1.0,[-0.5625754  -0.00375843],0
3,[-0.5625754  -0.00375843],1,-1.0,[-0.5660422  -0.00346677],0
3,[-0.5660422  -0.00346677],1,-1.0,[-0.5691915  -0.00314931],0
3,[-0.5691915  -0.00314931],1,-1.0,[-0.5719999  -0.00280843],0
3,[-0.5719999  -0.00280843],1,-1.0,[-0.5744466  -0.00244669],0
3,[-0.5744466  -0.00244669],1,-1.0,[-0.5765134  -0.00206681],0
3,[-0.5765134  -0.00206681],1,-1.0,[-0.578185   -0.00167162],0
3,[-0.578185   -0.00167162],1,-1.0,[-0.57944906 -0.00126405],0
3,[-0.57944906 -0.00126405],1,-1.0,[-0.5802962  -0.00084713],0
3,[-0.5802962  -0.00084713],1,-1.0,[-5.807201e-01 -4.239429e-04],0
3,[-5.807201e-01 -4.239429e-04],1,-1.0,[-5.8071780e-01  2.3737487e-06],0
3,[-5.8071780e-01  2.3737487e-06],1,-1.0,[-5.8028913e-01  4.2867285e-04],0
3,[-5.8028913e-01  4.2867285e-04],1,-1.0,[-0.5794373  0.0008518],0
3,[-0.5794373  0.0008518],1,-1.0,[-0.5781687   0.00126864],0
3,[-0.5781687   0.00126864],1,-1.0,[-0.5764926   0.00167609],0
3,[-0.5764926   0.00167609],1,-1.0,[-0.57442147  0.00207113],0
3,[-0.57442147  0.00207113],1,-1.0,[-0.57197064  0.00245082],0
3,[-0.57197064  0.00245082],1,-1.0,[-0.5691583   0.00281234],0
3,[-0.5691583   0.00281234],1,-1.0,[-0.56600535  0.00315297],0
3,[-0.56600535  0.00315297],1,-1.0,[-0.56253517  0.00347016],0
3,[-0.56253517  0.00347016],1,-1.0,[-0.55877364  0.00376152],0
3,[-0.55877364  0.00376152],1,-1.0,[-0.5547488   0.00402485],0
3,[-0.5547488   0.00402485],1,-1.0,[-0.5504907   0.00425813],0
3,[-0.5504907   0.00425813],1,-1.0,[-0.54603106  0.0044596 ],0
3,[-0.54603106  0.0044596 ],1,-1.0,[-0.54140335  0.00462772],0
3,[-0.54140335  0.00462772],1,-1.0,[-0.53664213  0.00476119],0
3,[-0.53664213  0.00476119],1,-1.0,[-0.53178316  0.00485899],0
3,[-0.53178316  0.00485899],1,-1.0,[-0.5268628   0.00492036],0
3,[-0.5268628   0.00492036],1,-1.0,[-0.52191794  0.00494484],0
3,[-0.52191794  0.00494484],1,-1.0,[-0.5169857   0.00493224],0
3,[-0.5169857   0.00493224],1,-1.0,[-0.5121031   0.00488264],0
3,[-0.5121031   0.00488264],1,-1.0,[-0.50730664  0.00479644],0
3,[-0.50730664  0.00479644],1,-1.0,[-0.5026323  0.0046743],0
3,[-0.5026323  0.0046743],1,-1.0,[-0.49811518  0.00451716],0
3,[-0.49811518  0.00451716],1,-1.0,[-0.493789    0.00432622],0
3,[-0.493789    0.00432622],1,-1.0,[-0.48968604  0.00410294],0
3,[-0.48968604  0.00410294],1,-1.0,[-0.485837    0.00384903],0
3,[-0.485837    0.00384903],1,-1.0,[-0.48227057  0.00356642],0
3,[-0.48227057  0.00356642],1,-1.0,[-0.47901332  0.00325726],0
3,[-0.47901332  0.00325726],1,-1.0,[-0.47608945  0.00292386],0
3,[-0.47608945  0.00292386],1,-1.0,[-0.47352073  0.00256875],0
3,[-0.47352073  0.00256875],1,-1.0,[-0.47132614  0.00219457],0
3,[-0.47132614  0.00219457],1,-1.0,[-0.469522    0.00180413],0
3,[-0.469522    0.00180413],1,-1.0,[-0.46812168  0.00140033],0
3,[-0.46812168  0.00140033],1,-1.0,[-0.4671355   0.00098617],0
3,[-0.4671355   0.00098617],1,-1.0,[-0.46657076  0.00056472],0
3,[-0.46657076  0.00056472],1,-1.0,[-4.6643168e-01  1.3909471e-04],0
3,[-4.6643168e-01  1.3909471e-04],1,-1.0,[-4.6671924e-01 -2.8755976e-04],0
3,[-4.6671924e-01 -2.8755976e-04],1,-1.0,[-0.46743134 -0.00071209],0
3,[-0.46743134 -0.00071209],1,-1.0,[-0.4685627  -0.00113135],0
3,[-0.4685627  -0.00113135],1,-1.0,[-0.47010493 -0.00154225],0
3,[-0.47010493 -0.00154225],1,-1.0,[-0.47204667 -0.00194174],0
3,[-0.47204667 -0.00194174],1,-1.0,[-0.47437352 -0.00232684],0
3,[-0.47437352 -0.00232684],1,-1.0,[-0.4770682  -0.00269469],0
3,[-0.4770682  -0.00269469],1,-1.0,[-0.48011073 -0.00304253],0
3,[-0.48011073 -0.00304253],1,-1.0,[-0.4834785  -0.00336777],0
3,[-0.4834785  -0.00336777],1,-1.0,[-0.48714644 -0.00366795],0
3,[-0.48714644 -0.00366795],1,-1.0,[-0.49108723 -0.00394079],0
3,[-0.49108723 -0.00394079],1,-1.0,[-0.49527147 -0.00418424],0
3,[-0.49527147 -0.00418424],1,-1.0,[-0.4996679  -0.00439644],0
3,[-0.4996679  -0.00439644],1,-1.0,[-0.5042437  -0.00457577],0
3,[-0.5042437  -0.00457577],1,-1.0,[-0.50896454 -0.00472085],0
3,[-0.50896454 -0.00472085],1,-1.0,[-0.51379514 -0.00483057],0
3,[-0.51379514 -0.00483057],1,-1.0,[-0.5186992  -0.00490409],0
3,[-0.5186992  -0.00490409],1,-1.0,[-0.52364004 -0.00494083],0
3,[-0.52364004 -0.00494083],1,-1.0,[-0.52858055 -0.00494053],0
3,[-0.52858055 -0.00494053],1,-1.0,[-0.53348374 -0.00490316],0
3,[-0.53348374 -0.00490316],1,-1.0,[-0.5383128  -0.00482904],0
3,[-0.5383128  -0.00482904],1,-1.0,[-0.5430315  -0.00471872],0
3,[-0.5430315  -0.00471872],1,-1.0,[-0.54760456 -0.00457306],0
3,[-0.54760456 -0.00457306],1,-1.0,[-0.5519977  -0.00439317],0
3,[-0.5519977  -0.00439317],1,-1.0,[-0.55617815 -0.00418043],0
3,[-0.55617815 -0.00418043],1,-1.0,[-0.5601146  -0.00393648],0
3,[-0.5601146  -0.00393648],1,-1.0,[-0.56377774 -0.00366316],0
3,[-0.56377774 -0.00366316],1,-1.0,[-0.56714034 -0.00336254],0
3,[-0.56714034 -0.00336254],1,-1.0,[-0.5701772  -0.00303691],0
3,[-0.5701772  -0.00303691],1,-1.0,[-0.5728659  -0.00268871],0
3,[-0.5728659  -0.00268871],1,-1.0,[-0.5751865  -0.00232055],0
3,[-0.5751865  -0.00232055],1,-1.0,[-0.5771217  -0.00193518],0
3,[-0.5771217  -0.00193518],1,-1.0,[-0.57865715 -0.00153548],0
3,[-0.57865715 -0.00153548],1,-1.0,[-0.57978153 -0.00112442],0
3,[-0.57978153 -0.00112442],1,-1.0,[-0.5804866  -0.00070504],0
3,[-0.5804866  -0.00070504],1,-1.0,[-5.8076704e-01 -2.8045019e-04],0
3,[-5.8076704e-01 -2.8045019e-04],1,-1.0,[-5.8062083e-01  1.4621302e-04],0
3,[-5.8062083e-01  1.4621302e-04],1,-1.0,[-5.8004904e-01  5.7179568e-04],0
3,[-5.8004904e-01  5.7179568e-04],1,-1.0,[-0.5790559   0.00099315],0
3,[-0.5790559   0.00099315],1,-1.0,[-0.5776487   0.00140716],0
3,[-0.5776487   0.00140716],1,-1.0,[-0.57583797  0.00181076],0
3,[-0.57583797  0.00181076],1,-1.0,[-0.573637    0.00220096],0
3,[-0.573637    0.00220096],1,-1.0,[-0.57106215  0.00257484],0
3,[-0.57106215  0.00257484],1,-1.0,[-0.5681326   0.00292961],0
3,[-0.5681326   0.00292961],1,-1.0,[-0.56486994  0.00326262],0
3,[-0.56486994  0.00326262],1,-1.0,[-0.56129855  0.00357136],0
3,[-0.56129855  0.00357136],1,-1.0,[-0.55744505  0.00385351],0
3,[-0.55744505  0.00385351],1,-1.0,[-0.55333817  0.00410692],0
3,[-0.55333817  0.00410692],1,-1.0,[-0.5490085   0.00432967],0
3,[-0.5490085   0.00432967],1,-1.0,[-0.54448843  0.00452006],0
3,[-0.54448843  0.00452006],1,-1.0,[-0.5398118   0.00467663],0
3,[-0.5398118   0.00467663],1,-1.0,[-0.5350136   0.00479818],0
3,[-0.5350136   0.00479818],1,-1.0,[-0.53012985  0.00488377],0
3,[-0.53012985  0.00488377],1,-1.0,[-0.5251971   0.00493275],0
3,[-0.5251971   0.00493275],1,-1.0,[-0.52025235  0.00494474],1
4,"(array([-0.46759105,  0.        ], dtype=float32), {})",1,-1.0,[-4.6800911e-01 -4.1808432e-04],0
4,[-4.6800911e-01 -4.1808432e-04],1,-1.0,[-0.4688422  -0.00083308],0
4,[-0.4688422  -0.00083308],1,-1.0,[-0.4700841  -0.00124191],0
4,[-0.4700841  -0.00124191],1,-1.0,[-0.47172564 -0.00164154],0
4,[-0.47172564 -0.00164154],1,-1.0,[-0.47375467 -0.00202902],0
4,[-0.47375467 -0.00202902],1,-1.0,[-0.47615615 -0.00240146],0
4,[-0.47615615 -0.00240146],1,-1.0,[-0.47891223 -0.00275608],0
4,[-0.47891223 -0.00275608],1,-1.0,[-0.48200247 -0.00309023],0
4,[-0.48200247 -0.00309023],1,-1.0,[-0.48540384 -0.00340139],0
4,[-0.48540384 -0.00340139],1,-1.0,[-0.48909107 -0.00368723],0
4,[-0.48909107 -0.00368723],1,-1.0,[-0.49303666 -0.00394557],0
4,[-0.49303666 -0.00394557],1,-1.0,[-0.49721113 -0.00417447],0
4,[-0.49721113 -0.00417447],1,-1.0,[-0.5015833  -0.00437217],0
4,[-0.5015833  -0.00437217],1,-1.0,[-0.50612044 -0.00453717],0
4,[-0.50612044 -0.00453717],1,-1.0,[-0.5107886  -0.00466819],0
4,[-0.5107886  -0.00466819],1,-1.0,[-0.5155529  -0.00476425],0
4,[-0.5155529  -0.00476425],1,-1.0,[-0.52037746 -0.00482458],0
4,[-0.52037746 -0.00482458],1,-1.0,[-0.52522624 -0.00484874],0
4,[-0.52522624 -0.00484874],1,-1.0,[-0.53006274 -0.00483654],0
4,[-0.53006274 -0.00483654],1,-1.0,[-0.53485084 -0.00478806],0
4,[-0.53485084 -0.00478806],1,-1.0,[-0.53955454 -0.00470369],0
4,[-0.53955454 -0.00470369],1,-1.0,[-0.54413855 -0.00458406],0
4,[-0.54413855 -0.00458406],1,-1.0,[-0.54856867 -0.00443011],0
4,[-0.54856867 -0.00443011],1,-1.0,[-0.5528117  -0.00424301],0
4,[-0.5528117  -0.00424301],1,-1.0,[-0.5568359 -0.0040242],0
4,[-0.5568359 -0.0040242],1,-1.0,[-0.56061125 -0.00377533],0
4,[-0.56061125 -0.00377533],1,-1.0,[-0.56410956 -0.00349831],0
4,[-0.56410956 -0.00349831],1,-1.0,[-0.5673048  -0.00319523],0
4,[-0.5673048  -0.00319523],1,-1.0,[-0.57017314 -0.00286837],0
4,[-0.57017314 -0.00286837],1,-1.0,[-0.57269335 -0.0025202 ],0
4,[-0.57269335 -0.0025202 ],1,-1.0,[-0.5748466  -0.00215332],0
4,[-0.5748466  -0.00215332],1,-1.0,[-0.5766171  -0.00177047],0
4,[-0.5766171  -0.00177047],1,-1.0,[-0.5779916  -0.00137451],0
4,[-0.5779916  -0.00137451],1,-1.0,[-0.57896    -0.00096837],0
4,[-0.57896    -0.00096837],1,-1.0,[-5.7951504e-01 -5.5506628e-04],0
4,[-5.7951504e-01 -5.5506628e-04],1,-1.0,[-5.7965273e-01 -1.3765821e-04],0
4,[-5.7965273e-01 -1.3765821e-04],1,-1.0,[-5.7937193e-01  2.8076774e-04],0
4,[-5.7937193e-01  2.8076774e-04],1,-1.0,[-0.57867485  0.00069712],0
4,[-0.57867485  0.00069712],1,-1.0,[-0.5775665   0.00110831],0
4,[-0.5775665   0.00110831],1,-1.0,[-0.5760552  0.0015113],0
4,[-0.5760552  0.0015113],1,-1.0,[-0.5741521  0.0019031],0
4,[-0.5741521  0.0019031],1,-1.0,[-0.5718713  0.0022808],0
4,[-0.5718713  0.0022808],1,-1.0,[-0.5692297   0.00264158],0
4,[-0.5692297   0.00264158],1,-1.0,[-0.566247    0.00298275],0
4,[-0.566247    0.00298275],1,-1.0,[-0.56294525  0.00330174],0
4,[-0.56294525  0.00330174],1,-1.0,[-0.5593491   0.00359615],0
4,[-0.5593491   0.00359615],1,-1.0,[-0.5554853   0.00386376],0
4,[-0.5554853   0.00386376],1,-1.0,[-0.5513828   0.00410255],0
4,[-0.5513828   0.00410255],1,-1.0,[-0.5470721   0.00431069],0
4,[-0.5470721   0.00431069],1,-1.0,[-0.5425855   0.00448659],0
4,[-0.5425855   0.00448659],1,-1.0,[-0.5379566   0.00462891],0
4,[-0.5379566   0.00462891],1,-1.0,[-0.53322     0.00473657],0
4,[-0.53322     0.00473657],1,-1.0,[-0.5284113   0.00480871],0
4,[-0.5284113   0.00480871],1,-1.0,[-0.5235665   0.00484481],0
4,[-0.5235665   0.00484481],1,-1.0,[-0.51872194  0.00484457],0
4,[-0.51872194  0.00484457],1,-1.0,[-0.5139139   0.00480799],0
4,[-0.5139139   0.00480799],1,-1.0,[-0.5091786   0.00473536],0
4,[-0.5091786   0.00473536],1,-1.0,[-0.50455135  0.00462725],0
4,[-0.50455135  0.00462725],1,-1.0,[-0.5000669   0.00448447],0
4,[-0.5000669   0.00448447],1,-1.0,[-0.49575874  0.00430813],0
4,[-0.49575874  0.00430813],1,-1.0,[-0.49165916  0.00409957],0
4,[-0.49165916  0.00409957],1,-1.0,[-0.48779878  0.00386039],0
4,[-0.48779878  0.00386039],1,-1.0,[-0.48420638  0.0035924 ],0
4,[-0.48420638  0.0035924 ],1,-1.0,[-0.48090872  0.00329765],0
4,[-0.48090872  0.00329765],1,-1.0,[-0.4779304   0.00297835],0
4,[-0.4779304   0.00297835],1,-1.0,[-0.4752935  0.0026369],0
4,[-0.4752935  0.0026369],1,-1.0,[-0.4730176   0.00227588],0
4,[-0.4730176   0.00227588],1,-1.0,[-0.4711196   0.00189798],0
4,[-0.4711196   0.00189798],1,-1.0,[-0.4696136   0.00150601],0
4,[-0.4696136   0.00150601],1,-1.0,[-0.46851072  0.00110289],0
